id,name,group,calories_kcal,protein_g,fat_g,carbs_g,fiber_g,solubleFiber_g,insolubleFiber_g,starch_g,sugar_g,saturatedFat_g,monounsaturatedFat_g,polyunsaturatedFat_g,transFat_g,cholesterol_mg,omega3_g,ala_mg,epa_mg,dha_mg,omega6_g,la_g,aa_g,histidine_g,isoleucine_g,leucine_g,lysine_g,methionine_g,cystine_g,phenylalanine_g,tyrosine_g,threonine_g,tryptophan_g,valine_g,arginine_g,alanine_g,asparticAcid_g,glutamicAcid_g,glycine_g,proline_g,serine_g,thiamin_mg,riboflavin_mg,niacin_mg,pantothenicAcid_mg,vitaminB6_mg,vitaminB12_ug,folate_ug,biotin_ug,choline_mg,vitaminA_ug,vitaminC_mg,vitaminD_ug,vitaminE_mg,vitaminK_ug,calcium_mg,copper_mg,iron_mg,magnesium_mg,manganese_mg,phosphorus_mg,potassium_mg,selenium_ug,sodium_mg,zinc_mg,Column 1
175211,"Hyacinth beans, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,117,8.14,0.58,20.69,0,0,0,0,0,0.099,0.026,0.245,0,0,0,0,0,0,0.245,0.245,0,0.233,0.39,0.691,0.556,0.065,0.095,0.41,0.291,0.315,0.068,0.422,0.598,0.364,0.962,1.323,0.351,0.396,0.448,0.27,0.037,0.411,0.316,0.037,0,4,0,0,0,0,0,0,0,40,0.341,4.58,82,0.482,120,337,2.8,7,2.85,
175210,"Hyacinth beans, mature seeds, raw",Legumes and Legume Products,344,23.9,1.69,60.74,25.6,0,0,0,0,0.288,0.076,0.715,0,0,0,0,0,0,0.715,0.715,0,0.684,1.143,2.026,1.632,0.191,0.279,1.204,0.853,0.925,0.199,1.239,1.755,1.067,2.821,3.88,1.028,1.162,1.315,1.13,0.136,1.61,1.237,0.155,0,23,0,0,0,0,0,0,0,130,1.335,5.1,283,1.573,372,1235,8.2,21,9.3,
175209,"Cowpeas, catjang, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,117,8.13,0.71,20.32,3.6,0,0,0,0,0.185,0.059,0.303,0,0,0,0,0,0,0.192,0.192,0,0.252,0.33,0.623,0.55,0.116,0.09,0.475,0.263,0.309,0.1,0.387,0.563,0.371,0.982,1.539,0.335,0.365,0.407,0.162,0.046,0.714,0.386,0.092,0,142,0,0,1,0.4,0,0,0,26,0.271,3.05,96,0.473,142,375,2.5,19,1.87,
175208,"Cowpeas, catjang, mature seeds, raw",Legumes and Legume Products,343,23.85,2.07,59.64,10.7,0,0,0,0,0.542,0.173,0.889,0,0,0,0,0,0,0.563,0.563,0,0.74,0.969,1.828,1.614,0.34,0.263,1.393,0.771,0.908,0.294,1.137,1.652,1.088,2.881,4.518,0.985,1.072,1.194,0.68,0.17,2.795,1.511,0.361,0,639,0,0,2,1.5,0,0,0,85,1.059,9.95,333,1.544,438,1375,9.1,58,6.11,
175207,"Chili with beans, canned",Legumes and Legume Products,103,6.12,3.76,13.24,3.3,0,0,0,1.65,1.133,1.601,0.249,0,17,0,0,0,0,0.143,0.143,0,0.164,0.25,0.456,0.409,0.095,0.061,0.292,0.164,0.24,0.069,0.294,0.36,0.265,0.659,0.877,0.261,0.251,0.293,0.048,0.105,0.358,1.42,0.132,0,23,0,20.2,17,1.7,0,0.52,1.9,47,0.117,3.43,45,0.134,154,365,1.3,423,2,
175206,"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, solids and liquids",Legumes and Legume Products,88,4.92,1.95,13.49,4.4,0,0,0,0,0.204,0.444,0.881,0,0,0,0,0,0,0.849,0.849,0,0.136,0.212,0.352,0.331,0.065,0.067,0.265,0.123,0.184,0.048,0.208,0.466,0.212,0.582,0.866,0.206,0.204,0.249,0.032,0.015,0.13,0.299,0.473,0,25,0,32.6,1,0.1,0,0,0,35,0.153,1.23,27,0.818,80,144,2,278,0.69,
175205,"Broadbeans (fava beans), mature seeds, raw",Legumes and Legume Products,341,26.12,1.53,58.29,25,0,0,0,5.7,0.254,0.303,0.627,0,0,0,0,0,0,0.581,0.581,0,0.664,1.053,1.964,1.671,0.213,0.334,1.103,0.827,0.928,0.247,1.161,2.411,1.07,2.916,4.437,1.095,1.099,1.195,0.555,0.333,2.832,0.976,0.366,0,423,0,95.8,3,1.4,0,0.05,9,103,0.824,6.7,192,1.626,421,1062,8.2,13,3.14,
175204,"Beans, white, mature seeds, canned",Legumes and Legume Products,114,7.26,0.29,21.2,4.8,0,0,0,0.29,0.074,0.025,0.123,0,0,0,0,0,0,0.067,0.067,0,0.202,0.32,0.579,0.498,0.109,0.079,0.392,0.204,0.305,0.086,0.38,0.449,0.304,0.878,1.106,0.283,0.308,0.395,0.096,0.037,0.113,0.185,0.075,0,65,0,0,0,0,0,0.79,2.9,73,0.232,2.99,51,0.515,91,454,1.6,340,1.12,
175203,"Beans, white, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,139,9.73,0.35,25.09,6.3,0,0,0,0.34,0.091,0.031,0.152,0,0,0,0,0,0,0.083,0.083,0,0.271,0.429,0.776,0.668,0.146,0.106,0.526,0.274,0.409,0.115,0.509,0.602,0.408,1.176,1.483,0.38,0.412,0.529,0.118,0.046,0.14,0.229,0.093,0,81,0,35.1,0,0,0,0.94,3.5,90,0.287,3.7,63,0.636,113,561,1.3,6,1.38,
175202,"Beans, white, mature seeds, raw",Legumes and Legume Products,333,23.36,0.85,60.27,15.2,0,0,0,2.11,0.219,0.074,0.364,0,0,0,0,0,0,0.198,0.198,0,0.65,1.031,1.865,1.603,0.351,0.254,1.263,0.658,0.983,0.277,1.222,1.446,0.979,2.825,3.561,0.912,0.99,1.271,0.437,0.146,0.479,0.732,0.318,0,388,0,66.2,0,0,0,0.21,5.6,240,0.984,10.44,190,1.796,301,1795,12.8,16,3.67,
175201,"Beans, pinto, mature seeds, canned, solids and liquids",Legumes and Legume Products,82,4.6,0.56,15.18,4.6,0,0,0,1.02,0.123,0.114,0.203,0,0,0,0,0,0,0.086,0.086,0,0.12,0.189,0.338,0.294,0.056,0.04,0.237,0.093,0.176,0.051,0.216,0.238,0.189,0.492,0.656,0.172,0.232,0.254,0.052,0.016,0.268,0.136,0.074,0,24,0,20.8,0,0.7,0,0.55,2.1,47,0.162,1.47,33,0.318,92,276,0,268,0.56,
175200,"Beans, pinto, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,143,9.01,0.65,26.22,9,0,0,15.15,0.34,0.136,0.133,0.235,0,0,0,0,0,0,0.098,0.098,0,0.247,0.426,0.765,0.63,0.117,0.084,0.531,0.213,0.331,0.108,0.519,0.494,0.409,1.128,1.447,0.365,0.515,0.565,0.193,0.062,0.318,0.21,0.229,0,172,0,35.3,0,0.8,0,0.94,3.5,46,0.219,2.09,50,0.453,147,436,6.2,1,0.98,
175199,"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",Legumes and Legume Products,347,21.42,1.23,62.55,15.5,0,0,34.17,2.11,0.235,0.229,0.407,0,0,0,0,0,0,0.17,0.17,0,0.556,0.871,1.558,1.356,0.259,0.187,1.095,0.427,0.81,0.237,0.998,1.096,0.872,2.268,3.027,0.796,1.072,1.171,0.713,0.212,1.174,0.785,0.474,0,525,0,66.2,0,6.3,0,0.21,5.6,113,0.893,5.07,176,1.148,411,1393,27.9,12,2.28,
175198,"Beans, pink, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,149,9.06,0.49,27.91,5.3,0,0,0,0.36,0.126,0.042,0.21,0,0,0,0,0,0,0.114,0.114,0,0.252,0.4,0.723,0.622,0.136,0.099,0.49,0.255,0.381,0.107,0.474,0.561,0.38,1.095,1.381,0.354,0.384,0.493,0.257,0.063,0.57,0.299,0.175,0,168,0,36.9,0,0,0,0.98,3.7,52,0.271,2.3,65,0.548,165,508,1.4,2,0.96,
175197,"Beans, kidney, royal red, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,123,9.49,0.17,21.85,9.3,0,0,0,0,0.024,0.013,0.093,0,0,0,0,0,0,0.036,0.036,0,0.264,0.419,0.757,0.651,0.143,0.103,0.513,0.267,0.399,0.112,0.496,0.587,0.398,1.148,1.447,0.37,0.402,0.516,0.095,0.067,0.552,0.219,0.104,0,74,0,0,0,1.2,0,0,0,44,0.262,2.77,42,0.255,142,378,1.2,5,0.9,
175196,"Beans, kidney, royal red, mature seeds, raw",Legumes and Legume Products,329,25.33,0.45,58.33,24.9,0,0,0,0,0.065,0.035,0.249,0,0,0,0,0,0,0.097,0.097,0,0.705,1.118,2.022,1.738,0.381,0.276,1.37,0.713,1.066,0.3,1.325,1.568,1.062,3.063,3.862,0.989,1.074,1.378,0.39,0.24,2.106,0.779,0.396,0,393,0,0,0,4.5,0,0,0,131,1,8.7,138,1.109,406,1346,3.2,13,2.66,
175195,"Beans, kidney, red, mature seeds, canned, solids and liquids",Legumes and Legume Products,81,5.22,0.36,14.83,4.3,0,0,8.9,1.85,0.125,0.147,0.174,0,0,0.04,40,0,0,0.083,0.083,0,0.148,0.254,0.456,0.376,0.07,0.05,0.317,0.127,0.197,0.064,0.31,0.295,0.244,0.673,0.863,0.218,0.307,0.337,0.106,0.067,0.494,0.13,0.08,0,23,0,30.5,0,0.8,0,0.02,4.1,29,0.147,1.25,30,0.291,106,260,1.1,256,0.62,
175194,"Beans, kidney, red, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,127,8.67,0.5,22.8,7.4,0,0,0,0.32,0.072,0.039,0.275,0,0,0,0,0,0,0.107,0.107,0,0.242,0.383,0.693,0.595,0.13,0.094,0.469,0.244,0.365,0.103,0.454,0.537,0.364,1.049,1.323,0.339,0.368,0.472,0.16,0.058,0.578,0.22,0.12,0,130,0,30.5,0,1.2,0,0.03,8.4,28,0.242,2.94,45,0.477,142,403,1.2,2,1.07,
175193,"Kidney Beans, dry",Legumes and Legume Products,333,23.58,0.83,60.01,24.9,0,0,0,2.23,0.12,0.064,0.457,0,0,0,0,0,0,0.178,0.178,0,0.656,1.041,1.882,1.618,0.355,0.256,1.275,0.664,0.992,0.279,1.233,1.46,0.988,2.852,3.595,0.92,1,1.282,0.529,0.219,2.06,0.78,0.397,0,394,0,0,0,4.5,0,0.22,19,143,0.958,8.2,140,1.021,407,1406,3.2,24,2.79,
175193,"Beans, kidney, all types, mature seeds, raw",Legumes and Legume Products,333,23.58,0.83,60.01,24.9,0,0,0,2.23,0.12,0.064,0.457,0,0,0,0,0,0,0.178,0.178,0,0.656,1.041,1.882,1.618,0.355,0.256,1.275,0.664,0.992,0.279,1.233,1.46,0.988,2.852,3.595,0.92,1,1.282,0.529,0.219,2.06,0.78,0.397,0,394,0,0,0,4.5,0,0.22,19,143,0.958,8.2,140,1.021,407,1406,3.2,24,2.79,
175192,"Beans, great northern, mature seeds, canned",Legumes and Legume Products,114,7.37,0.39,21.02,4.9,0,0,0,1.41,0.12,0.018,0.161,0,0,0,0,0,0,0.089,0.089,0,0.202,0.349,0.626,0.516,0.096,0.069,0.435,0.174,0.271,0.088,0.425,0.404,0.335,0.923,1.184,0.298,0.421,0.462,0.143,0.06,0.461,0.278,0.106,0,81,0,29.5,0,1.3,0,0.79,3,53,0.16,1.57,51,0.408,136,351,4.1,370,0.65,
175191,"Beans, great northern, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,118,8.33,0.45,21.09,7,0,0,0,0,0.14,0.021,0.187,0,0,0,0,0,0,0.103,0.103,0,0.232,0.368,0.665,0.572,0.125,0.091,0.451,0.235,0.351,0.099,0.436,0.516,0.349,1.008,1.27,0.325,0.353,0.453,0.158,0.059,0.681,0.266,0.117,0,102,0,0,0,1.3,0,0,0,68,0.247,2.13,50,0.518,165,391,4.1,2,0.88,
175190,"Beans, great northern, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",Legumes and Legume Products,339,21.86,1.14,62.37,20.2,0,0,0,2.26,0.356,0.053,0.477,0,0,0,0,0,0,0.263,0.263,0,0.608,0.965,1.745,1.5,0.329,0.238,1.182,0.615,0.92,0.259,1.144,1.353,0.916,2.644,3.333,0.853,0.927,1.189,0.653,0.237,1.955,1.098,0.447,0,482,0,0,0,5.3,0,0.22,6,175,0.837,5.47,189,1.423,447,1387,12.9,14,2.31,
175189,"Beans, cranberry (roman), mature seeds, raw",Legumes and Legume Products,335,23.03,1.23,60.05,24.7,0,0,0,0,0.316,0.106,0.527,0,0,0,0,0,0,0.287,0.287,0,0.641,1.017,1.838,1.58,0.346,0.251,1.245,0.648,0.969,0.273,1.205,1.426,0.965,2.785,3.511,0.899,0.976,1.253,0.747,0.213,1.455,0.748,0.309,0,604,0,0,0,0,0,0,0,127,0.794,5,156,0.92,372,1332,12.7,6,3.63,
175188,"Beans, black turtle, mature seeds, canned",Legumes and Legume Products,91,6.03,0.29,16.55,6.9,0,0,0,0.23,0.075,0.025,0.125,0,0,0,0,0,0,0.068,0.068,0,0.166,0.285,0.512,0.422,0.079,0.056,0.356,0.143,0.222,0.072,0.348,0.331,0.274,0.755,0.969,0.244,0.345,0.378,0.14,0.12,0.62,0.184,0.055,0,61,0,23.2,0,2.7,0,0.62,2.3,35,0.192,1.9,35,0.233,108,308,1.3,384,0.54,
175187,"Beans, black turtle, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,130,8.18,0.35,24.35,8.3,0,0,0,0.32,0.089,0.03,0.149,0,0,0,0,0,0,0.081,0.081,0,0.228,0.361,0.653,0.562,0.123,0.089,0.442,0.23,0.344,0.097,0.428,0.507,0.343,0.99,1.247,0.319,0.347,0.445,0.225,0.056,0.527,0.26,0.077,0,86,0,32.6,0,0,0,0.87,3.3,55,0.269,2.85,49,0.327,152,433,1.2,3,0.76,
175186,"BLack Beans, dry",Legumes and Legume Products,339,21.25,0.9,63.25,15.5,0,0,0,2.12,0.232,0.078,0.387,0,0,0,0,0,0,0.211,0.211,0,0.592,0.938,1.697,1.459,0.32,0.231,1.149,0.598,0.894,0.252,1.112,1.316,0.891,2.57,3.24,0.83,0.901,1.156,0.9,0.193,1.955,0.899,0.286,0,444,0,0,0,0,0,0.21,5.6,160,1,8.7,160,1,440,1500,3.2,9,2.2,
175186,"Beans, black turtle, mature seeds, raw",Legumes and Legume Products,339,21.25,0.9,63.25,15.5,0,0,0,2.12,0.232,0.078,0.387,0,0,0,0,0,0,0.211,0.211,0,0.592,0.938,1.697,1.459,0.32,0.231,1.149,0.598,0.894,0.252,1.112,1.316,0.891,2.57,3.24,0.83,0.901,1.156,0.9,0.193,1.955,0.899,0.286,0,444,0,0,0,0,0,0.21,5.6,160,1,8.7,160,1,440,1500,3.2,9,2.2,
175185,"Beans, baked, canned, with pork",Legumes and Legume Products,106,5.19,1.55,19.99,5.5,0,0,0,0,0.599,0.673,0.199,0,7,0,0,0,0,0.169,0.169,0,0.147,0.232,0.42,0.361,0.08,0.057,0.285,0.148,0.221,0.062,0.275,0.326,0.221,0.637,0.802,0.205,0.223,0.286,0.053,0.038,0.447,0.1,0.064,0,36,0,0,0,2,0,0,0,53,0.215,1.7,34,0.361,108,309,4.7,414,1.46,
175184,"Beans, baked, canned, with franks",Legumes and Legume Products,142,6.75,6.57,15.39,6.9,0,0,0,6.53,2.352,2.83,0.836,0,6,0,0,0,0,0.628,0.628,0,0.19,0.297,0.534,0.472,0.105,0.074,0.349,0.19,0.279,0.077,0.345,0.427,0.302,0.8,1.037,0.288,0.29,0.357,0.058,0.056,0.901,0.139,0.046,0.34,30,0,34.9,4,2.3,0,0.16,1,48,0.213,1.73,28,0.42,104,235,6.5,430,1.87,
175183,"Beans, baked, canned, with beef",Legumes and Legume Products,121,6.38,3.45,16.91,0,0,0,0,0,1.677,1.385,0.205,0,22,0,0,0,0,0.142,0.142,0,0.182,0.279,0.51,0.452,0.104,0.068,0.329,0.182,0.268,0.077,0.33,0.401,0.29,0.743,0.976,0.283,0.278,0.333,0.052,0.045,0.94,0.183,0.09,0,43,0,0,11,1.8,0,0,0,45,0.3,1.6,25,0.6,81,320,9.6,475,1.2,
175182,"Beans, baked, canned, plain or vegetarian",Legumes and Legume Products,94,4.75,0.37,21.14,4.1,0,0,7.38,7.96,0.071,0.095,0.121,0,0,0.051,51,0,0,0.055,0.055,0,0.132,0.226,0.405,0.298,0.047,0.037,0.267,0.121,0.149,0.051,0.26,0.229,0.203,0.631,0.8,0.186,0.24,0.32,0.096,0.039,0.428,0.216,0.084,0,12,0,31.5,5,0,0,0.15,0.8,34,0.145,1.19,27,0.109,74,224,5,343,2.28,
175115,"Beverages, fruit punch-flavor drink, powder, without added sodium, prepared with water",Beverages,37,0,0.01,9.47,0,0,0,0,9.23,0.006,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0,0,0,0,0,0,0,11.8,0,0,0,17,0.021,0.05,1,0.003,0,1,0.1,7,0.02,
175114,"Beverages, Cocoa mix, low calorie, powder, with added calcium, phosphorus, aspartame, without added sodium or vitamin A",Beverages,359,25.1,3,58,1.1,0,0,0,55.58,1.777,0.979,0.088,0,11,0,0,0,0,0.077,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,1.4,1.084,3.826,0.318,2.78,27,0,175.6,479,0,0,0.21,4.2,1440,0.73,4.96,208,0.665,1630,2702,24,653,3.44,
175113,"Carbonated beverage, low calorie, other than cola or pepper, with sodium saccharin, without caffeine",Beverages,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.025,0.04,1,0.017,0,2,0,16,0.05,
175112,"Alcoholic beverage, wine, dessert, dry",Beverages,152,0.2,0,11.67,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.018,0.213,0.032,0,0,0,0,0,0,0,0,0,0,8,0.045,0.24,9,0.119,9,92,0.5,9,0.07,
175111,"Beverages, LIPTON BRISK, tea, black, ready-to-drink, lemon",Beverages,35,0,0,8.81,0,0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0.146,26,19,0,21,0.01,
175110,"Beverages, ARIZONA, tea, ready-to-drink, lemon",Beverages,39,0,0,9.77,0,0,0,0,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005,0,1,0.16,1,10,0,4,0.01,
175109,"Beverages, Propel Zero, fruit-flavored, non-carbonated",Beverages,5,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.095,1.57,0.556,0,0,0,0,0,8.8,0,1.67,0,1,0,0.03,0,0,25,16,0,33,0,
175108,"Beverages, COCA-COLA, POWERADE, lemon-lime flavored, ready-to-drink",Beverages,32,0,0.05,7.84,0,0,0,0,6.11,0.008,0.011,0.028,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,1.565,0,0.153,0.91,0,0,0,0,0,0,0,0,1,0,0.09,0,0,1,18,0,42,0.01,
175107,"Beverages, water, bottled, non-carbonated, CRYSTAL GEYSER",Beverages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,
175106,"Beverages, water, bottled, non-carbonated, CALISTOGA",Beverages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175105,"Beverages, orange breakfast drink, ready-to-drink, with added nutrients",Beverages,53,0,0,13.2,0.1,0,0,0,8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.01,0.09,0.051,0.02,0,5,0,0.5,21,24,0,0.04,0,100,0.027,0.05,5,0.013,7,83,0,54,0.05,
175104,"Beverages, The COCA-COLA company, DASANI, water, bottled, non-carbonated",Beverages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175103,"Beverages, water, tap, municipal",Beverages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.009,0,1,0,0,1,0,3,0,
175102,"Beverages, shake, fast food, strawberry",Beverages,113,3.4,2.8,18.9,0.4,0,0,0,0,1.734,0,0,0,11,0,0,0,0,0,0,0,0.092,0.204,0.329,0.266,0.084,0.031,0.162,0.162,0.152,0.047,0.225,0.121,0.116,0.254,0.703,0.072,0.325,0.183,0.045,0.195,0.175,0.492,0.044,0.31,3,0,0,26,0.8,0,0,0,113,0.022,0.11,13,0.015,100,182,2.1,83,0.36,
175101,"Beverages, Orange drink, breakfast type, with juice and pulp, frozen concentrate, prepared with water",Beverages,45,0.12,0,11.32,0,0,0,0,11.05,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,1.042,0.253,0.189,0.071,0,0,0,0,0,55.1,0,0.02,0,118,0.1,0.08,11,0.014,33,167,0,10,0.04,
175100,"Beverages, Orange drink, breakfast type, with juice and pulp, frozen concentrate",Beverages,153,0.4,0,39,0.1,0,0,0,38.05,0.002,0.003,0.004,0,0,0,0,0,0,0,0,0,0.002,0.004,0.007,0.005,0.002,0.003,0.005,0.002,0.004,0.001,0.006,0.025,0.008,0.04,0.018,0.005,0.023,0.007,0.363,3.59,0.87,0.65,0.244,0,0,0,1.7,1,189.7,0,0.09,0.1,399,0.32,0.26,34,0.048,115,465,0,26,0.12,
175099,"Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, contains caffeine",Beverages,2,0.11,0.03,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.023,0,0,0,0,0,0,0,0,0,0,0,0,3,0.002,0.11,1,0.107,9,8,0,8,0.01,
175098,"Alcoholic beverage, liqueur, coffee with cream, 34 proof",Beverages,327,2.8,15.7,20.9,0,0,0,0,19.76,9.664,4.458,0.669,0,58,0,0,0,0,0.439,0.439,0,0.076,0.17,0.275,0.223,0.07,0.026,0.136,0.136,0.127,0.04,0.188,0.102,0.097,0.213,0.588,0.059,0.272,0.153,0.011,0.057,0.078,0.087,0.011,0.08,2,0,8.1,173,0.2,0,0.45,1.3,16,0.04,0.13,2,0.006,50,32,0.4,92,0.16,
175097,"Alcoholic beverage, liqueur, coffee, 53 proof",Beverages,336,0.1,0.3,46.8,0,0,0,0,38.3,0.106,0.022,0.105,0,0,0,0,0,0,0.096,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.012,0.144,0,0,0,0,0,0.8,0,0,0,0,0,1,0.04,0.06,3,0.014,6,30,0.4,8,0.03,
175096,"Beverages, water, tap, well",Beverages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.016,0,1,0,0,0,0,5,0.01,
175095,"Beverages, fruit punch juice drink, frozen concentrate, prepared with water",Beverages,42,0.07,0.17,11.4,0,0,0,0,11.4,0.021,0.021,0.042,0,0,0,0,0,0,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.056,0.05,0.025,0.011,0,2,0,0,0,4.8,0,0,0,7,0.024,0.2,3,0.051,3,66,0,5,0.17,
175094,"Beverages, fruit punch juice drink, frozen concentrate",Beverages,175,0.3,0.7,43.1,0.2,0,0,0,0,0.087,0.086,0.173,0,0,0,0,0,0,0.126,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.23,0.208,0.103,0.045,0,7,0,0,1,19.7,0,0,0,20,0.07,0.8,11,0.21,12,270,0,10,0.7,
175093,"Beverages, carbonated, cola, fast-food cola",Beverages,37,0.07,0.02,9.56,0,0,0,0,8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,2,0.001,0.11,0,0.002,10,2,0.1,4,0.02,
175092,"Beverages, cocoa mix, with aspartame, powder, prepared with water",Beverages,29,1.21,0.23,5.61,0.6,0,0,0,2.93,0.139,0.076,0.007,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.109,0.085,0.298,0.025,0.09,1,0,0,0,0,0,0,0.1,48,0.066,0.39,17,0.052,70,211,1.3,72,0.27,
175091,"Beverages, tea, instant, sweetened with sodium saccharin, lemon-flavored, powder",Beverages,338,3.3,0.6,85.4,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,3.88,1.54,0.121,0,35,0,40.2,0,0,0,0,0,21,0.12,8.87,125,30.37,140,2568,1.8,412,0.89,
175090,"Beverages, tea, instant, lemon, sweetened, prepared with water",Beverages,35,0.01,0.06,8.61,0.1,0,0,0,8.33,0.008,0.002,0.018,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.011,0,0.001,0,0,0,0,0,0,0,0,0,2,0.007,0.02,1,0.124,0,15,0.1,2,0.01,
175089,"Beverages, tea, instant, lemon, sweetened, powder",Beverages,401,0.12,0.73,98.55,0.7,0,0,0,95.29,0.097,0.033,0.218,0,0,0,0,0,0,0.148,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0.125,0,0.015,0,1,0,1.1,0,0,0,0,0,2,0.01,0.21,3,1.41,2,169,0.6,5,0.03,
175088,"Beverages, tea, instant, lemon, unsweetened",Beverages,345,7.4,0.18,78.52,5,0,0,0,4.52,0.047,0.012,0.117,0,0,0,0,0,0,0.079,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.558,6.168,2.597,0.223,0,61,0,66.4,0,0,0,0.09,0,28,0.331,0.75,139,30.67,107,3453,3,55,0.98,
175084,"Nabisco, Nabisco Oreo Crunchies, Cookie Crumb Topping",Baked Products,476,4.78,21.5,70.23,3.2,0,0,0,36,4.14,3.17,0.82,0,0,0,0,0,0,2.076,2.066,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.165,1.845,0.036,0.032,0.02,30,0,0,0,0,0,0,0,24,0.27,4.9,48,0,103,194,0,528,1.23,
